x,y,boh,name
605.2,56.7,19,gar2in
605.2,90.7,-1,sipapa
605.2,115,25,swars1
605.2,157.9,21,simaam
605.2,195.2,-1,laetth
605.2,209.8,22,tri2tu
605.2,214.8,27,hybapr
605.2,218.4,104,pipere
605.2,228.3,14,calolo
605.2,240.7,29,faraoc
605.2,250.8,23,hybapr
605.2,254.1,14,faraoc
605.2,307.3,32,faraoc
605.2,358.9,30,hybapr
605.2,361.6,43,gar2in
605.2,396.2,62,swars2
605.2,429,18,hybapr
605.2,440.68,11,tet2pa
605.2,448.4,11,alsebl
605.2,450.5,62,maquco
605.2,479.5,-1,swars1
605.2,485.5,446,poutre
605.2,494.4,36,swars2
605.22,390.43,18,psycma
605.22,498.46,11,des2pa
605.23,27.76,17,ocotwh
605.24,110.16,10,hybapr
605.25,11.01,18,protte
605.25,15.16,26,paligu
605.25,365.36,11,eugeoe
605.26,53.07,19,conoci
605.27,392.62,163,cecrin
605.28,252.97,10,hybapr
605.3,48.9,13,hybapr
605.3,53.3,36,chr2ar
605.3,118,11,swars1
605.3,198.1,56,faraoc
605.3,204.6,300,poutre
605.3,208.7,15,hybapr
605.3,235.1,48,des2pa
605.3,268.5,14,swars1
605.3,281.4,25,guetfo
605.3,289.7,16,hybapr
605.3,306.5,31,faraoc
605.3,311.8,21,tri2tu
605.3,380.2,16,hybapr
605.3,396.7,40,soroaf
605.3,399.3,27,hybapr
605.3,403.1,41,protte
605.3,433.6,28,cou2cu
605.3,448.1,-1,alsebl
605.3,452.8,89,alsebl
605.3,468.8,99,faraoc
605.3,485.8,21,hybapr
605.3,489.2,22,tri2tu
605.3,493.8,41,hybapr
605.31,25.61,15,guatdu
605.32,389.51,10,tri2pa
605.33,330.9,20,gar2in
605.34,202.5,15,alsebl
605.39,86.45,11,xyl1ma
605.39,106.27,15,acacme
605.39,289.26,16,des2pa
605.4,21.9,30,hybapr
605.4,27.3,-1,ouralu
605.4,63.5,-1,guargu
605.4,111,-1,hybapr
605.4,113.7,-1,des2pa
605.4,128.8,24,annoac
605.4,132,22,eugene
605.4,144.6,20,calolo
605.4,178.4,15,tri2tu
605.4,178.6,137,tripcu
605.4,200.6,22,hybapr
605.4,224.8,50,soroaf
605.4,274.8,252,gustsu
605.4,305.9,115,huracr
605.4,378.2,-1,hybapr
605.4,405.5,18,hybapr
605.4,419.5,36,faraoc
605.4,472.1,17,tri2pa
605.4,474.8,120,alsebl
605.42,389.06,23,pterro
605.42,498.07,12,chr2ar
605.45,2.01,10,ingama
605.46,396.07,11,alsebl
605.48,476.72,15,tri2tu
605.5,4.7,80,tachve
605.5,11.9,30,licapl
605.5,17.3,50,hirttr
605.5,42.2,14,hybapr
605.5,63.7,20,mourmy
605.5,81.8,32,gar2in
605.5,141.7,32,eugega
605.5,188.8,90,ingaqu
605.5,207.1,96,faraoc
605.5,219.3,13,tri2tu
605.5,221.3,386,jac1co
605.5,230.8,42,des2pa
605.5,299.3,62,faraoc
605.5,325.2,19,des2pa
605.5,325.4,19,eugega
605.5,441.7,161,tri2tu
605.5,498.3,14,hybapr
605.54,35.92,11,protpa
605.54,341.47,10,tet2pa
605.58,356.39,16,tri2tu
605.58,480.46,10,hybapr
605.59,161.42,16,sipapa
605.6,6.8,35,beilpe
605.6,8.34,18,des2pa
605.6,59.6,18,hybapr
605.6,80.2,13,des2pa
605.6,98.6,12,eugega
605.6,153.2,31,eugeoe
605.6,157.6,20,talipr
605.6,163.2,45,faraoc
605.6,179.2,64,faraoc
605.6,218.2,40,faraoc
605.6,224.7,16,mourmy
605.6,228.7,58,faraoc
605.6,238.1,42,faraoc
605.6,249.7,50,des2pa
605.6,281.9,26,drypst
605.6,315.7,13,eugega
605.6,319.6,14,tri2tu
605.6,320.1,37,faraoc
605.6,325,15,tri2tu
605.6,362.3,19,des2pa
605.6,406.1,135,protco
605.6,438,-1,alsebl
605.6,439.8,15,swars1
605.6,471.4,23,faraoc
605.6,474.8,22,tri2tu
605.61,334.19,26,apeime
605.61,444.55,17,hybapr
605.62,390.33,32,ingas1
605.64,339.33,13,mourmy
605.66,295.32,25,simaam
605.68,39.66,15,hybapr
605.7,1.6,49,des2pa
605.7,35.7,395,ocotwh
605.7,39.9,98,socrex
605.7,56.4,42,xyl1ma
605.7,58.4,11,beilpe
605.7,60.5,11,hybapr
605.7,70.7,23,hirttr
605.7,148.7,115,cordla
605.7,151.4,115,faraoc
605.7,153.9,90,faraoc
605.7,181.5,15,cappfr
605.7,211.1,48,mourmy
605.7,213.5,18,hybapr
605.7,226.96,13,hybapr
605.7,250.3,17,hybapr
605.7,259.7,31,hybapr
605.7,261.3,18,faraoc
605.7,262.2,18,hybapr
605.7,263.7,18,hybapr
605.7,298.1,35,tri2tu
605.7,315.8,46,faraoc
605.7,319.7,22,drypst
605.7,320.6,19,tri2tu
605.7,360.5,25,des2pa
605.7,387.7,-1,hybapr
605.7,402.3,26,rinosy
605.7,404.3,15,guargu
605.7,422.7,19,cupasy
605.7,434.5,18,alsebl
605.7,497.9,63,ingaum
605.75,14.66,21,sennda
605.75,307.15,13,protte
605.77,29.46,17,ocotwh
605.8,14.3,23,hybapr
605.8,50,34,des2pa
605.8,67.8,-1,alsebl
605.8,79.8,123,poular
605.8,81.5,31,hybapr
605.8,82.9,32,soroaf
605.8,134.4,15,tri2tu
605.8,169.4,82,quasam
605.8,185.1,28,xyl1ma
605.8,195.3,30,hirttr
605.8,204.7,24,drypst
605.8,251.1,17,hybapr
605.8,256.9,25,soroaf
605.8,295.2,51,faraoc
605.8,324.4,38,tri2tu
605.8,332.7,52,cappfr
605.8,357.8,20,ingaum
605.8,470.3,30,hybapr
605.82,486.6,14,hybapr
605.85,23.1,11,xyl1ma
605.85,239.45,16,hybapr
605.87,182.78,10,psycho
605.9,56.3,86,socrex
605.9,84.1,23,beilpe
605.9,112.2,23,hybapr
605.9,388.2,42,tet2pa
605.9,408.4,18,guatdu
605.9,471,253,gustsu
605.9,471.4,-1,alsebl
605.92,188.39,11,ery2ma
605.94,164.14,24,tab2ar
605.96,441.74,17,hybapr
605.97,176.08,18,laciag
606,6.5,34,hybapr
606,29.2,230,quaras
606,43.2,113,eugeoe
606,75.9,16,hybapr
606,112.2,29,swars1
606,145.7,13,cordla
606,180.3,46,tri2tu
606,183.1,36,tri2pa
606,276.7,44,tri2tu
606,296.4,23,hybapr
606,338.47,19,ocotob
606,353.5,26,hybapr
606,395.4,35,ouralu
606,422.1,-1,loncla
606.03,340.17,12,annoac
606.04,31.93,18,hybapr
606.04,253.86,13,tri2tu
606.04,341.08,15,tet2pa
606.04,476.94,11,tri2tu
606.07,338.22,10,cou2cu
606.1,35.8,16,hybapr
606.1,41.6,25,hirttr
606.1,85.5,14,des2pa
606.1,87.5,35,alsebl
606.1,103.1,39,acacme
606.1,109.7,17,hybapr
606.1,192.6,103,xyl1ma
606.1,205.1,34,hybapr
606.1,232.3,27,des2pa
606.1,264,18,hybapr
606.1,275.8,17,hirttr
606.1,302.2,465,quaras
606.1,340.7,88,andiin
606.1,358.5,37,des2pa
606.1,366.22,35,cordla
606.1,431.2,-1,alsebl
606.1,486.2,30,hybapr
606.14,30.86,18,psycma
606.14,395.81,12,protte
606.15,166.28,10,ingama
606.18,273.92,11,hybapr
606.2,4.75,13,annosp
606.2,25,44,hybapr
606.2,61.8,30,cupala
606.2,64.8,220,ocotwh
606.2,81,16,des2pa
606.2,82,104,drypst
606.2,83.9,44,tri2tu
606.2,110.8,123,xyl1ma
606.2,120.2,13,psycho
606.2,121.8,79,brosal
606.2,134.2,710,sponra
606.2,143.9,15,talipr
606.2,153.5,22,hybapr
606.2,170.2,-1,hirttr
606.2,204,90,faraoc
606.2,218.1,26,faraoc
606.2,226.4,78,gar2in
606.2,231.1,87,cordla
606.2,258.5,134,tri2tu
606.2,270.9,65,swars1
606.2,315.9,14,tri2tu
606.2,332,26,hybapr
606.2,334.4,36,des2pa
606.2,392.6,19,hybapr
606.2,410.1,13,ormocr
606.2,471.8,18,des2pa
606.23,202.84,14,quaras
606.26,49.62,11,hybapr
606.27,300.42,13,protte
606.3,40.2,20,hybapr
606.3,44.9,15,hybapr
606.3,44.9,11,beilpe
606.3,53.9,-1,cappfr
606.3,73.2,43,quaras
606.3,88,60,ery2ma
606.3,102.4,67,acacme
606.3,154.1,32,des2pa
606.3,178.9,29,chr2ar
606.3,261.5,24,hybapr
606.3,279.8,152,drypst
606.3,306.5,16,faraoc
606.3,316.9,22,des2pa
606.3,334.2,60,cordla
606.3,335.5,25,des2pa
606.3,390.1,50,cupasy
606.3,400.5,32,alsebl
606.3,425.2,41,faraoc
606.3,470.5,63,faraoc
606.33,386.37,30,ast2gr
606.35,481.39,15,ingama
606.38,164.39,10,alsebl
606.38,387.92,18,protte
606.4,82.2,253,tri2tu
606.4,85.8,38,hybapr
606.4,105.6,60,acacme
606.4,197.8,17,hybapr
606.4,205.1,-1,tri2tu
606.4,208.5,590,quaras
606.4,223.2,22,mourmy
606.4,229.5,-1,faraoc
606.4,283,32,tri2tu
606.4,289,152,xyl1ma
606.4,290.2,42,swars1
606.4,311.9,46,faraoc
606.4,326.5,67,swars1
606.4,378,19,hybapr
606.4,385.9,70,faraoc
606.4,419.4,232,heisco
606.4,446.2,13,maytsc
606.4,464.8,23,coccma
606.41,23.65,16,guatdu
606.42,15.29,20,guatdu
606.42,165.12,20,tri2pa
606.44,172.25,11,casear
606.46,67.25,10,ery2ma
606.47,333.38,35,loncla
606.47,482.66,14,picrla
606.48,374.84,12,hybapr
606.49,477.28,14,ingama
606.5,19.6,100,olmeas
606.5,45.9,16,picrla
606.5,50.3,222,brosal
606.5,58.9,17,quaras
606.5,78.7,33,gar2in
606.5,84.1,15,des2pa
606.5,139.9,36,laciag
606.5,185.1,21,laciag
606.5,211.6,84,xyl1ma
606.5,230.9,-1,nectci
606.5,236.6,39,faraoc
606.5,296.9,28,tri2tu
606.5,305.9,85,alsebl
606.5,310.3,12,alsebl
606.5,316.7,220,swars1
606.5,326.4,80,pri2co
606.5,363.2,29,ingas1
606.5,382.1,18,swars1
606.5,433,17,mourmy
606.5,435.2,14,annoac
606.5,438,21,tab2ar
606.51,22.81,15,alsebl
606.52,34.62,20,ingama
606.56,480.4,11,tri2tu
606.6,49.4,16,swars1
606.6,94.6,16,des2pa
606.6,131.8,105,brosal
606.6,146.2,101,cecrin
606.6,170.7,13,hybapr
606.6,180.8,26,eugega
606.6,192.8,22,alsebl
606.6,226.3,55,tri2tu
606.6,281.3,43,hybapr
606.6,289.7,207,celtsc
606.6,319.4,44,faraoc
606.6,328.9,36,des2pa
606.6,330.19,28,unonpi
606.6,380.2,-1,hybapr
606.6,399.8,28,hybapr
606.6,458.5,190,gustsu
606.62,442.37,12,chr2ar
606.63,94.05,18,acaldi
606.65,202.95,12,hybapr
606.67,33.33,18,caseac
606.67,465.71,10,psycma
606.7,19.1,41,hybapr
606.7,39,31,cappfr
606.7,41.7,22,hybapr
606.7,82,25,cassel
606.7,84.8,14,tet2pa
606.7,157.63,13,micoar
606.7,241.9,22,hybapr
606.7,289.85,14,hybapr
606.7,319.1,35,drypst
606.7,337.6,365,hirttr
606.7,418.1,65,gar2ma
606.7,425.4,28,faraoc
606.7,433.9,13,psycho
606.7,480.8,15,psycg3
606.71,161.19,11,calolo
606.76,8.49,10,phoeci
606.77,49.77,10,protco
606.79,388.3,15,tri2pa
606.8,58.5,46,faraoc
606.8,110.8,120,celtsc
606.8,113.2,31,des2pa
606.8,200.7,23,hybapr
606.8,209,24,faraoc
606.8,219.1,82,faraoc
606.8,250.1,25,hybapr
606.8,282.6,102,virose
606.8,292.3,39,hybapr
606.8,294.3,43,faraoc
606.8,304.7,35,tri2tu
606.8,359.6,31,des2pa
606.8,362.3,247,guargu
606.8,394.6,27,hybapr
606.8,428.3,48,beilpe
606.8,434,32,annoac
606.8,454.1,46,faraoc
606.8,457.4,14,psycho
606.8,458,37,gar2in
606.8,489.5,19,alsebl
606.84,386.5,20,faraoc
606.88,2.39,10,nectgl
606.88,32.42,21,calolo
606.88,37.06,10,ingas1
606.9,7.8,17,hybapr
606.9,44.8,55,calolo
606.9,90,23,des2pa
606.9,178.2,20,psycho
606.9,246.7,-1,hybapr
606.9,252.4,25,guarsp
606.9,270.2,30,tab2ar
606.9,286.3,28,hybapr
606.9,288.98,11,alsebl
606.9,290.7,183,randar
606.9,323.1,26,tri2tu
606.9,347.7,34,quaras
606.9,378.3,15,hybapr
606.9,396.1,17,psycma
606.9,410.2,40,maquco
606.9,429.8,17,tri2tu
606.9,432.4,178,micoar
606.9,484,210,tri2tu
606.91,158.37,18,swars1
606.91,252.76,15,acaldi
606.93,50.59,11,hybapr
606.95,356.08,11,des2pa
607,11.19,15,cecrin
607,22.4,76,beilpe
607,39.2,14,hybapr
607,143.9,59,cou2cu
607,208.7,41,faraoc
607,218.8,65,faraoc
607,245.1,41,eugene
607,291,19,tri2tu
607,293.5,21,hybapr
607,297.6,28,faraoc
607,332.2,34,tri2tu
607,375.6,60,faraoc
607,393.6,40,tri2tu
607,394.1,243,cordbi
607,401.3,48,faraoc
607,418.5,84,faraoc
607,433.2,-1,rinosy
607,455.1,29,quaras
607,456.7,161,faraoc
607,460.75,10,hybapr
607,478.69,14,tri2tu
607.01,9.32,11,micoar
607.01,95.25,12,tri2tu
607.05,16.87,12,tet2pa
607.05,486.05,17,tri2tu
607.06,0.99,13,ocotob
607.06,109.66,12,tachve
607.09,370.68,13,chr1ec
607.1,9.1,11,mourmy
607.1,13.3,160,coccco
607.1,44.9,17,protco
607.1,46.3,62,tab2ar
607.1,62.2,26,sloate
607.1,91.21,11,tri2tu
607.1,131.1,47,faraoc
607.1,141.3,24,soroaf
607.1,146.6,51,acaldi
607.1,240.3,104,faraoc
607.1,257.2,11,pentma
607.1,360.7,23,hybapr
607.1,363.2,-1,hybapr
607.1,384.8,16,talipr
607.1,422.9,12,psycho
607.1,429.9,-1,hybapr
607.1,445.4,57,gar2in
607.11,0.13,12,annosp
607.11,13.71,13,ingama
607.14,162.14,13,xyl1ma
607.16,311.02,10,hirttr
607.18,476.78,13,eugeoe
607.2,20.5,44,tab1ro
607.2,44.8,23,hybapr
607.2,138.6,25,hybapr
607.2,224.8,26,hybapr
607.2,264.4,41,hybapr
607.2,399,16,rinosy
607.2,436.1,-1,annoac
607.2,476,19,cupasy
607.2,488.5,128,ery2ma
607.2,488.8,23,hybapr
607.2,495.1,36,hybapr
607.21,357.24,19,faraoc
607.22,387.95,23,stylst
607.26,158.53,14,tachve
607.29,3.8,16,cecrin
607.3,14.1,-1,hybapr
607.3,58.4,24,hybapr
607.3,112.2,12,psycho
607.3,135.4,44,des2pa
607.3,138.3,102,faraoc
607.3,144.1,119,cupasy
607.3,156.4,32,des2pa
607.3,165.4,19,faraoc
607.3,169.1,29,faraoc
607.3,207.1,21,hybapr
607.3,212.1,12,tri2tu
607.3,231.4,29,tachve
607.3,271.7,30,hybapr
607.3,275.1,24,hybapr
607.3,293.9,20,hybapr
607.3,317.4,45,hybapr
607.3,317.9,12,tri2tu
607.3,354.5,37,faraoc
607.3,356.1,24,hybapr
607.3,371.3,17,hybapr
607.3,373.1,48,faraoc
607.3,396.9,94,protte
607.3,397.9,35,hybapr
607.3,404.2,31,hybapr
607.3,441.2,18,cou2cu
607.3,479.1,26,hybapr
607.3,484.2,24,hybapr
607.32,161.53,11,calolo
607.36,53.06,21,xyl1ma
607.4,95.5,26,guetfo
607.4,129.9,18,eugeoe
607.4,180.7,28,psycho
607.4,186.6,18,hybapr
607.4,204.8,16,coccco
607.4,227.8,39,des2pa
607.4,229,51,gar2in
607.4,240.1,22,des2pa
607.4,284.1,18,des2pa
607.4,317.3,15,tri2tu
607.4,335.7,26,tri2tu
607.4,339.5,473,tri2tu
607.4,349.4,108,faraoc
607.4,364.21,13,des2pa
607.4,383.1,115,alsebl
607.4,444.7,279,alsebl
607.4,446.2,76,tri2tu
607.41,11.29,23,cecrin
607.46,90.91,12,calolo
607.46,284.29,11,randar
607.47,210.28,14,hybapr
607.5,24.6,-1,hybapr
607.5,49.2,-1,hybapr
607.5,49.4,11,hybapr
607.5,62.6,91,tri2tu
607.5,64,24,cassel
607.5,77.5,19,hybapr
607.5,124.5,41,psycho
607.5,204.6,33,faraoc
607.5,219.1,25,hybapr
607.5,268.5,67,des2pa
607.5,271.5,10,cappfr
607.5,280.4,34,drypst
607.5,306.1,32,hybapr
607.5,316.6,41,cappfr
607.5,320.8,40,xyl2ol
607.5,334.4,24,swars1
607.5,336.9,69,tri2tu
607.5,337.5,57,eugeco
607.5,374.2,-1,cappfr
607.5,436.4,16,annoac
607.51,334.1,20,des2pa
607.51,338.2,10,mourmy
607.54,8.74,13,protte
607.54,100.83,30,acacme
607.57,484.52,13,ingama
607.58,339.03,85,oenoma
607.58,495.67,19,mourmy
607.58,499.05,15,tri2tu
607.6,80.9,43,tet2pa
607.6,81.1,-1,hybapr
607.6,82.8,21,hybapr
607.6,88.3,111,drypst
607.6,88.5,27,xyl1ma
607.6,114.2,19,hybapr
607.6,114.5,50,calolo
607.6,115.2,27,des2pa
607.6,153,37,hybapr
607.6,156.2,132,protte
607.6,251.9,59,alsebl
607.6,258,21,swars1
607.6,316.2,19,tri2tu
607.6,356.8,16,cupasy
607.6,363.4,54,faraoc
607.6,366.6,29,hybapr
607.6,400.7,177,simaam
607.6,444.5,-1,tri2tu
607.6,447.6,19,cappfr
607.64,462.39,10,hybapr
607.65,280.63,12,tri2tu
607.66,155.5,14,coccco
607.67,7.74,13,zantbe
607.69,331.96,20,tri2tu
607.7,44.3,18,hybapr
607.7,49,11,hybapr
607.7,57.3,28,hybapr
607.7,61.3,51,swars2
607.7,63.4,36,aspicr
607.7,94.5,21,beilpe
607.7,110.7,37,faraoc
607.7,132.9,36,tri2tu
607.7,143.3,51,tri2tu
607.7,228.1,48,poutre
607.7,285.7,35,tri2tu
607.7,301.4,76,faraoc
607.7,340.5,23,cou2cu
607.7,352.4,-1,swars1
607.7,378.9,15,des2pa
607.7,423.1,39,mourmy
607.7,435.3,41,des2pa
607.7,439.3,149,gustsu
607.7,450.9,23,eugene
607.7,471.1,17,hybapr
607.7,474.2,11,hybapr
607.75,3.87,21,cecrin
607.75,61.6,-1,protte
607.76,28.15,24,des2pa
607.78,465.96,11,hirttr
607.8,19.9,33,hybapr
607.8,28,95,faraoc
607.8,90.7,31,ocotpu
607.8,119.7,274,macrgl
607.8,127.9,-1,des2pa
607.8,128.8,31,des2pa
607.8,150.9,18,gar2ma
607.8,155.7,15,annoac
607.8,172.4,28,faraoc
607.8,222.3,22,simaam
607.8,246.9,77,ingaum
607.8,256.2,40,beilpe
607.8,257.1,50,faraoc
607.8,275.5,-1,cappfr
607.8,285.2,32,des2pa
607.8,317.4,16,tri2tu
607.8,318.9,19,tri2tu
607.8,458.2,-1,eugene
607.8,469,60,faraoc
607.8,473.3,123,faraoc
607.8,475.9,-1,coccco
607.8,476.4,65,protte
607.8,478.8,779,apeime
607.83,385.95,13,ingama
607.84,166.57,18,allops
607.84,485.19,17,ingas1
607.85,16.46,18,chr2ar
607.87,253.21,17,ingama
607.88,354.49,16,hybapr
607.9,10.46,28,cecrin
607.9,57.8,14,beilpe
607.9,174.2,18,tri2tu
607.9,215.1,35,hybapr
607.9,218.9,18,hybapr
607.9,250.7,45,hybapr
607.9,270.7,18,psycho
607.9,314.1,56,faraoc
607.9,319,14,gar2in
607.9,473.2,18,hybapr
607.9,496.5,-1,alsebl
607.94,234.23,10,ingas1
607.97,159.83,32,tachve
607.97,230.15,11,hybapr
607.97,301.98,14,tri2tu
607.98,161.26,18,talipr
607.99,278.44,13,hybapr
608,23.3,30,cupasy
608,34.2,-1,talipr
608,54.9,17,gar2in
608,56,22,eugeoe
608,63.1,15,hybapr
608,130.3,17,faraoc
608,138.7,25,faraoc
608,139.79,18,faraoc
608,151.1,43,des2pa
608,167.7,-1,des2pa
608,219.2,-1,tet2pa
608,262,16,hybapr
608,278.1,99,gustsu
608,281.1,248,guargu
608,315.7,23,drypst
608,408.8,680,beilpe
608,431.4,34,annoac
608,438.8,103,randar
608,461.3,132,gustsu
608.02,3.34,17,nectgl
608.02,38.86,12,xyl1ma
608.03,15.36,11,ingama
608.1,22.75,11,hybapr
608.1,39.9,18,hirttr
608.1,76,23,faraoc
608.1,94.6,20,laciag
608.1,110.7,245,hassfl
608.1,156.2,-1,mourmy
608.1,247.7,-1,hybapr
608.1,263.9,17,tachve
608.1,307.2,22,talipr
608.1,326.5,50,faraoc
608.1,343.6,18,hybapr
608.1,390.6,27,ouralu
608.1,438.4,145,quaras
608.1,461.7,15,talipr
608.1,472.5,24,hirttr
608.1,476.4,-1,ingama
608.1,486.9,17,protte
608.11,485.34,12,mourmy
608.12,100.4,21,acacme
608.13,460.95,10,eugeoe
608.15,256.77,12,hybapr
608.19,203.84,11,tet2pa
608.19,266.09,15,nectpu
608.2,40.2,22,hybapr
608.2,61.8,21,hybapr
608.2,97.6,19,beilpe
608.2,191,16,hybapr
608.2,193.9,15,chr2ar
608.2,199.9,20,hybapr
608.2,204.1,44,hybapr
608.2,288.5,19,cupasy
608.2,329.7,32,soroaf
608.2,335.4,21,tri2tu
608.2,342.7,-1,swars1
608.2,343.4,21,faraoc
608.2,345,32,des2pa
608.2,394.9,172,micoar
608.24,101.03,12,acacme
608.25,10.04,10,paligu
608.25,206.92,13,faraoc
608.25,282.74,11,ingasa
608.27,478.79,18,tri2tu
608.29,2.93,31,ingama
608.3,123.6,22,pterro
608.3,153.9,-1,cappfr
608.3,169.3,55,randar
608.3,237.3,280,hirttr
608.3,247.9,23,beilpe
608.3,251,15,hybapr
608.3,282.5,48,faraoc
608.3,294.2,12,mourmy
608.3,294.6,495,poutre
608.3,325.1,53,des2pa
608.3,333.6,24,tri2tu
608.3,398.3,93,cupasy
608.3,425.2,20,alsebl
608.3,447.9,47,guargu
608.3,472.6,39,hybapr
608.3,482.4,41,des2pa
608.34,4.6,31,cecrin
608.34,327.74,-1,micoar
608.36,254.57,10,crotbi
608.38,322.75,15,tri2tu
608.39,252.8,17,tet2pa
608.4,38.6,45,hirttr
608.4,49.5,21,hampap
608.4,173.7,16,tri2tu
608.4,180.3,31,psycho
608.4,187.6,27,hybapr
608.4,197,53,alsebl
608.4,258.5,41,hybapr
608.4,265.7,16,mourmy
608.4,321.8,-1,hybapr
608.4,343.6,28,pla2el
608.4,426.4,22,alsebl
608.42,300.89,11,faraoc
608.44,1.69,12,ingama
608.47,328.25,12,gar2in
608.48,0.72,14,annosp
608.5,49.5,26,hybapr
608.5,93.1,127,nects1
608.5,95.6,428,tet2pa
608.5,97.5,177,heisco
608.5,110.7,16,hybapr
608.5,117.6,14,calolo
608.5,178.8,41,quaras
608.5,208.7,13,talipr
608.5,209.5,43,faraoc
608.5,213,32,hirttr
608.5,232.8,32,hybapr
608.5,257.9,15,tri2tu
608.5,274.6,38,alsebl
608.5,291.9,13,hybapr
608.5,372.7,20,des2pa
608.5,379.3,686,huracr
608.5,421.5,25,rinosy
608.5,428.1,22,rinosy
608.5,443.2,98,quaras
608.5,459.8,21,eugene
608.5,464.2,39,alsebl
608.5,493.9,47,faraoc
608.51,12.75,11,anacex
608.52,405.63,10,myrcga
608.53,17.34,13,ingama
608.53,242.05,11,hybapr
608.57,43.92,-1,sennda
608.58,206.21,15,des2pa
608.6,64.9,-1,faraoc
608.6,128.6,24,protco
608.6,140.6,306,nectci
608.6,157.2,24,des2pa
608.6,184.3,55,tri2pa
608.6,273.4,26,tri2tu
608.6,354.3,21,cordla
608.6,355.3,30,quaras
608.6,452.5,28,mourmy
608.6,469.8,-1,alsebl
608.61,2.01,12,tri2tu
608.62,164.71,20,eugega
608.62,166.75,13,hybapr
608.64,16.53,10,beilpe
608.65,178.54,-1,hybapr
608.66,38.77,13,hybapr
608.66,264.81,12,swars1
608.67,281.89,15,ingama
608.69,426.04,11,ardife
608.7,79.7,37,hybapr
608.7,111.7,20,psycho
608.7,192.2,110,alsebl
608.7,216.2,17,faraoc
608.7,221.5,19,guargu
608.7,247.5,24,des2pa
608.7,259.6,12,ingaum
608.7,271.6,39,virose
608.7,366.4,33,hybapr
608.7,456.4,16,hybapr
608.72,362.61,13,tri2tu
608.76,323.36,12,tri2tu
608.79,321.84,10,tri2tu
608.8,15.6,24,alsebl
608.8,54.6,26,gar2in
608.8,59.9,25,hybapr
608.8,86.8,204,guatdu
608.8,159.6,107,faraoc
608.8,177.9,14,hybapr
608.8,195.5,30,des2pa
608.8,227.1,17,tri2tu
608.8,246.7,-1,gar2in
608.8,250.4,28,andiin
608.8,259,24,des2pa
608.8,317.2,30,tri2tu
608.8,330.6,-1,swars1
608.8,340.5,83,faraoc
608.8,382.2,-1,des2pa
608.8,388.7,31,tri2tu
608.8,430.5,32,hybapr
608.8,443.8,10,tri2tu
608.8,451.4,22,alsebl
608.8,484.9,34,ormoma
608.8,498.9,88,gar2in
608.81,3.25,24,annosp
608.85,29.76,16,eugeoe
608.86,16.15,14,xyl1ma
608.88,161.82,26,paligu
608.89,420.22,11,tet2pa
608.9,49.69,18,unonpi
608.9,74.3,27,faraoc
608.9,78.7,105,faraoc
608.9,138.2,25,coccco
608.9,168.6,161,faraoc
608.9,193.7,40,hybapr
608.9,212.8,24,hybapr
608.9,221.9,24,faraoc
608.9,227.2,19,tet2pa
608.9,229.7,43,tachve
608.9,241.1,27,des2pa
608.9,244.3,41,des2pa
608.9,268.2,140,faraoc
608.9,329.3,18,gar2in
608.9,337.1,46,alsebl
608.9,345.3,607,beilpe
608.9,443,31,soroaf
608.9,467.8,63,faraoc
608.9,477.9,57,faraoc
608.94,111.97,16,hybapr
609,41.66,11,hybapr
609,41.9,11,hybapr
609,72.6,118,faraoc
609,120.2,19,tri2tu
609,153.1,20,calolo
609,195.3,46,eugeoe
609,238.5,18,eugega
609,248.2,37,cupasy
609,278.4,12,cappfr
609,298.9,56,faraoc
609,318.3,-1,tri2tu
609,318.7,15,tri2tu
609,358.2,16,cupasy
609,366.1,26,hybapr
609,373.7,12,hybapr
609,434.2,22,mourmy
609,451.8,111,gustsu
609.01,154.79,20,mourmy
609.02,328,13,micoar
609.03,365.65,11,ouralu
609.07,18.82,12,ingama
609.08,465.56,14,psycho
609.09,321.23,14,gar2in
609.1,3.87,11,hybapr
609.1,22.77,10,guargr
609.1,29.6,18,hybapr
609.1,47.5,48,guatdu
609.1,52.6,28,des2pa
609.1,58.2,33,hybapr
609.1,62.3,11,hybapr
609.1,92.7,30,beilpe
609.1,264.2,20,brosal
609.1,291.5,38,faraoc
609.1,303.4,21,faraoc
609.1,321.5,62,des2pa
609.1,364.3,17,ouralu
609.1,404.2,15,rinosy
609.1,406.7,30,faraoc
609.1,428,129,randar
609.1,436.6,16,psycho
609.1,489.3,74,swars1
609.12,109.83,10,mourmy
609.12,164.46,16,ingama
609.13,483.67,28,ingama
609.13,484.21,18,tab1ro
609.14,267.94,10,tri2tu
609.14,336.68,12,ingago
609.15,45.12,15,sipapa
609.2,8.42,21,zantbe
609.2,108.9,15,mourmy
609.2,115.2,39,faraoc
609.2,148.8,72,heisac
609.2,166.53,12,cordla
609.2,173,78,sipapa
609.2,180.1,34,poutre
609.2,183.7,162,alsebl
609.2,203.4,21,protte
609.2,235.8,73,faraoc
609.2,239.59,13,tri2tu
609.2,262.7,-1,faraoc
609.2,294.9,23,drypst
609.2,319,32,hybapr
609.2,329.9,14,drypst
609.2,350.6,-1,drypst
609.2,392.7,35,drypst
609.2,422.4,129,protte
609.2,432.7,27,ingaum
609.2,433,24,psycho
609.2,439.4,20,hybapr
609.2,474.9,28,tab2ar
609.21,200.94,17,tachve
609.26,10.85,28,cecrin
609.26,12.77,20,paligu
